Node_id ; 'lat' and 'lon'
746270353 >  lat = 55.9816174 lon = 92.8506902
1866837417 >  lat = 56.0280864 lon = 92.8671046
746270358 >  lat = 55.9849329 lon = 92.8235548
1866837419 >  lat = 56.0275678 lon = 92.8653934
746270350 >  lat = 55.9814519 lon = 92.8454292
746270349 >  lat = 55.9841247 lon = 92.841037
3140106704 >  lat = 56.0019871 lon = 92.9504735
1866837438 >  lat = 56.0296264 lon = 92.8661074
357881424 >  lat = 56.1225003 lon = 92.9327464
357881438 >  lat = 56.1224665 lon = 92.9338427
357881432 >  lat = 56.122514 lon = 92.9331416
2473054327 >  lat = 56.0166414 lon = 92.954773
2161640392 >  lat = 56.0070389 lon = 93.0471031
305582374 >  lat = 56.0421267 lon = 92.8938176
2196783587 >  lat = 56.02154 lon = 92.7438619
2473054324 >  lat = 56.0151029 lon = 92.9575787
2196783589 >  lat = 56.0217299 lon = 92.7466004
2196783591 >  lat = 56.0218616 lon = 92.7465391
4893237424 >  lat = 55.9652455 lon = 92.9802136
357881422 >  lat = 56.1224504 lon = 92.9324689
2196783594 >  lat = 56.0224227 lon = 92.7505091
2196783569 >  lat = 56.0212341 lon = 92.7372621
2049374471 >  lat = 56.0703883 lon = 92.945111
2196783570 >  lat = 56.0212444 lon = 92.7355114
2049374469 >  lat = 56.0699935 lon = 92.9447541
2049374466 >  lat = 56.0711598 lon = 92.9430493
1577704748 >  lat = 56.0354038 lon = 92.8316305
2196783573 >  lat = 56.0213599 lon = 92.7371216
1577704751 >  lat = 56.0355273 lon = 92.8316109
2196783574 >  lat = 56.0213704 lon = 92.7362381
2196783578 >  lat = 56.0214136 lon = 92.7445316
357881471 >  lat = 56.1209515 lon = 92.9199062
356324880 >  lat = 56.0314891 lon = 92.8606244
1577704742 >  lat = 56.0352249 lon = 92.8310554
2196783553 >  lat = 56.0196015 lon = 92.7408141
346118035 >  lat = 56.010392 lon = 92.8037428
346118034 >  lat = 56.0103381 lon = 92.8013056
346118037 >  lat = 56.0104292 lon = 92.8062307
357881441 >  lat = 56.1224276 lon = 92.9342594
2196783559 >  lat = 56.0210002 lon = 92.7401109
346118038 >  lat = 56.0105152 lon = 92.808631
346118041 >  lat = 56.0105536 lon = 92.809409
1577704752 >  lat = 56.0355397 lon = 92.8308226
2196783561 >  lat = 56.0210693 lon = 92.734133
1577704755 >  lat = 56.0356511 lon = 92.8310008
1577704754 >  lat = 56.0356302 lon = 92.8314786
1577704756 >  lat = 56.0356819 lon = 92.8312455
346118044 >  lat = 56.007817 lon = 92.8039425
357881450 >  lat = 56.1221108 lon = 92.9360417
2196783567 >  lat = 56.0211638 lon = 92.734653
3289974616 >  lat = 56.0171432 lon = 92.7876309
429333206 >  lat = 55.9858773 lon = 92.8771482
429333205 >  lat = 55.9864384 lon = 92.8773446
429333203 >  lat = 55.9866775 lon = 92.8774346
1835413024 >  lat = 56.0085766 lon = 92.8591664
1888695252 >  lat = 56.018173 lon = 92.9685327
2841815589 >  lat = 56.0312927 lon = 93.0168459
429333215 >  lat = 55.9837219 lon = 92.877268
2196783545 >  lat = 56.018082 lon = 92.7414077
3289974608 >  lat = 56.0162933 lon = 92.7890915
429333212 >  lat = 55.9856468 lon = 92.8768028
